id,CITY,STATE,DATE,TIME,LONGITUDE,LATITUDE,CONCENTRATION OF CO2 (PPMV)
1235,Minneapolis,MN,7/1/2010,94.0,-93.5,45.5,388.129
1236,Minneapolis,MN,8/1/2010,95.0,-93.5,45.5,388.366
1237,Minneapolis,MN,9/1/2010,96.0,-93.5,45.5,388.37
1238,Minneapolis,MN,10/1/2010,97.0,-93.5,45.5,389.355
1239,Minneapolis,MN,11/1/2010,98.0,-93.5,45.5,389.993
1240,Minneapolis,MN,12/1/2010,99.0,-93.5,45.5,391.702
1241,Minneapolis,MN,1/1/2011,100.0,-93.5,45.5,392.631
1242,Minneapolis,MN,2/1/2011,101.0,-93.5,45.5,392.555
1243,Minneapolis,MN,3/1/2011,102.0,-93.5,45.5,392.439
1244,Minneapolis,MN,4/1/2011,103.0,-93.5,45.5,392.79
1245,Minneapolis,MN,5/1/2011,104.0,-93.5,45.5,391.232
1246,Minneapolis,MN,6/1/2011,105.0,-93.5,45.5,391.276
1247,Minneapolis,MN,7/1/2011,106.0,-93.5,45.5,391.087
1248,Minneapolis,MN,8/1/2011,107.0,-93.5,45.5,389.815
1249,Minneapolis,MN,9/1/2011,108.0,-93.5,45.5,390.039
1250,Minneapolis,MN,10/1/2011,109.0,-93.5,45.5,391.631
1251,Minneapolis,MN,11/1/2011,110.0,-93.5,45.5,392.332
1252,Minneapolis,MN,12/1/2011,111.0,-93.5,45.5,394.122
1253,Minneapolis,MN,1/1/2012,112.0,-93.5,45.5,393.769
1254,Minneapolis,MN,2/1/2012,113.0,-93.5,45.5,394.303
1255,Minneapolis,MN,3/1/2012,114.0,-93.5,45.5,393.117
1256,Minneapolis,MN,4/1/2012,115.0,-93.5,45.5,393.245
1257,Minneapolis,MN,5/1/2012,116.0,-93.5,45.5,393.704
1258,Minneapolis,MN,6/1/2012,117.0,-93.5,45.5,393.472
1259,Minneapolis,MN,7/1/2012,118.0,-93.5,45.5,392.671
1260,Minneapolis,MN,8/1/2012,119.0,-93.5,45.5,391.222
1261,Minneapolis,MN,9/1/2012,120.0,-93.5,45.5,392.432
1262,Minneapolis,MN,10/1/2012,121.0,-93.5,45.5,393.194
1263,Minneapolis,MN,11/1/2012,122.0,-93.5,45.5,394.187
1264,Minneapolis,MN,12/1/2012,123.0,-93.5,45.5,395.667
1265,Minneapolis,MN,1/1/2013,124.0,-93.5,45.5,395.145
1266,Minneapolis,MN,2/1/2013,125.0,-93.5,45.5,396.209
1267,Minneapolis,MN,3/1/2013,126.0,-93.5,45.5,396.056
1268,Minneapolis,MN,4/1/2013,127.0,-93.5,45.5,395.939
1269,Minneapolis,MN,5/1/2013,128.0,-93.5,45.5,394.985
1270,Minneapolis,MN,6/1/2013,129.0,-93.5,45.5,395.267
1271,Minneapolis,MN,7/1/2013,130.0,-93.5,45.5,394.549
1272,Minneapolis,MN,8/1/2013,131.0,-93.5,45.5,393.604
1273,Minneapolis,MN,9/1/2013,132.0,-93.5,45.5,394.783
1274,Minneapolis,MN,10/1/2013,133.0,-93.5,45.5,395.195
1275,Minneapolis,MN,11/1/2013,134.0,-93.5,45.5,396.674
1276,Minneapolis,MN,12/1/2013,135.0,-93.5,45.5,396.778
1277,Minneapolis,MN,1/1/2014,136.0,-93.5,45.5,398.13
1278,Minneapolis,MN,2/1/2014,137.0,-93.5,45.5,398.068
1279,Minneapolis,MN,3/1/2014,138.0,-93.5,45.5,397.849
1280,Minneapolis,MN,4/1/2014,139.0,-93.5,45.5,398.382
1281,Minneapolis,MN,5/1/2014,140.0,-93.5,45.5,397.315
1282,Minneapolis,MN,6/1/2014,141.0,-93.5,45.5,396.876
1283,Minneapolis,MN,7/1/2014,142.0,-93.5,45.5,395.35
1284,Minneapolis,MN,8/1/2014,143.0,-93.5,45.5,394.986
1285,Minneapolis,MN,9/1/2014,144.0,-93.5,45.5,395.561
1286,Minneapolis,MN,10/1/2014,145.0,-93.5,45.5,397.323
1287,Minneapolis,MN,11/1/2014,146.0,-93.5,45.5,397.822
1288,Minneapolis,MN,12/1/2014,147.0,-93.5,45.5,398.961
1289,Minneapolis,MN,1/1/2015,148.0,-93.5,45.5,398.921
1290,Minneapolis,MN,2/1/2015,149.0,-93.5,45.5,399.705
1291,Minneapolis,MN,3/1/2015,150.0,-93.5,45.5,400.166
1292,Minneapolis,MN,4/1/2015,151.0,-93.5,45.5,401.072
1293,Minneapolis,MN,5/1/2015,152.0,-93.5,45.5,399.891
1294,Minneapolis,MN,6/1/2015,153.0,-93.5,45.5,398.592
1295,Minneapolis,MN,7/1/2015,154.0,-93.5,45.5,398.392
1296,Minneapolis,MN,8/1/2015,155.0,-93.5,45.5,397.863
1297,Minneapolis,MN,9/1/2015,156.0,-93.5,45.5,398.174
1298,Minneapolis,MN,10/1/2015,157.0,-93.5,45.5,399.179
1299,Minneapolis,MN,11/1/2015,158.0,-93.5,45.5,399.979
1300,Minneapolis,MN,12/1/2015,159.0,-93.5,45.5,401.003
1301,Minneapolis,MN,1/1/2016,160.0,-93.5,45.5,401.539
1302,Minneapolis,MN,2/1/2016,161.0,-93.5,45.5,402.251
1303,Minneapolis,MN,3/1/2016,162.0,-93.5,45.5,401.605
1304,Minneapolis,MN,4/1/2016,163.0,-93.5,45.5,402.262
1305,Minneapolis,MN,5/1/2016,164.0,-93.5,45.5,402.264
1306,Minneapolis,MN,6/1/2016,165.0,-93.5,45.5,402.345
1307,Minneapolis,MN,7/1/2016,166.0,-93.5,45.5,400.43
1308,Minneapolis,MN,8/1/2016,167.0,-93.5,45.5,400.539
1309,Minneapolis,MN,9/1/2016,168.0,-93.5,45.5,400.015
1310,Minneapolis,MN,10/1/2016,169.0,-93.5,45.5,401.313
1311,Minneapolis,MN,11/1/2016,170.0,-93.5,45.5,402.185
1312,Minneapolis,MN,12/1/2016,171.0,-93.5,45.5,403.487
1313,Minneapolis,MN,1/1/2017,172.0,-93.5,45.5,403.516
1314,Minneapolis,MN,2/1/2017,173.0,-93.5,45.5,404.126
1315,Minneapolis,MN,3/1/2017,174.0,-93.5,45.5,404.791
1316,Minneapolis,MN,4/1/2017,175.0,-93.5,45.5,403.957
1317,Minneapolis,MN,5/1/2017,176.0,-93.5,45.5,403.659
1318,Minneapolis,MN,6/1/2017,177.0,-93.5,45.5,403.492
1319,Minneapolis,MN,7/1/2017,178.0,-93.5,45.5,402.991
1320,Minneapolis,MN,8/1/2017,179.0,-93.5,45.5,401.574
1321,Minneapolis,MN,9/1/2017,180.0,-93.5,45.5,402.439
1322,Minneapolis,MN,10/1/2017,181.0,-93.5,45.5,403.265
1323,Minneapolis,MN,11/1/2017,182.0,-93.5,45.5,404.226
1324,Minneapolis,MN,12/1/2017,183.0,-93.5,45.5,405.71
1325,Minneapolis,MN,1/1/2018,184.0,-93.5,45.5,405.93
1326,Minneapolis,MN,2/1/2018,185.0,-93.5,45.5,406.253
1327,Minneapolis,MN,3/1/2018,186.0,-93.5,45.5,406.057
1328,Minneapolis,MN,4/1/2018,187.0,-93.5,45.5,406.312
1329,Minneapolis,MN,5/1/2018,188.0,-93.5,45.5,405.858
1330,Minneapolis,MN,6/1/2018,189.0,-93.5,45.5,404.542
1331,Minneapolis,MN,7/1/2018,190.0,-93.5,45.5,404.876
1332,Minneapolis,MN,8/1/2018,191.0,-93.5,45.5,404.532
1333,Minneapolis,MN,9/1/2018,192.0,-93.5,45.5,404.94
1334,Minneapolis,MN,10/1/2018,193.0,-93.5,45.5,404.941
1335,Minneapolis,MN,11/1/2018,194.0,-93.5,45.5,406.8
1336,Minneapolis,MN,12/1/2018,195.0,-93.5,45.5,407.179
1337,Minneapolis,MN,1/1/2019,196.0,-93.5,45.5,407.959
1338,Minneapolis,MN,2/1/2019,197.0,-93.5,45.5,408.038
1339,Minneapolis,MN,3/1/2019,198.0,-93.5,45.5,408.948
1340,Minneapolis,MN,4/1/2019,199.0,-93.5,45.5,409.589
1341,Minneapolis,MN,5/1/2019,200.0,-93.5,45.5,408.838
1342,Minneapolis,MN,6/1/2019,201.0,-93.5,45.5,407.915
1343,Minneapolis,MN,7/1/2019,202.0,-93.5,45.5,408.25
1344,Minneapolis,MN,8/1/2019,203.0,-93.5,45.5,407.221
1345,Minneapolis,MN,9/1/2019,204.0,-93.5,45.5,406.434
1346,Minneapolis,MN,10/1/2019,205.0,-93.5,45.5,409.492
1347,Minneapolis,MN,11/1/2019,206.0,-93.5,45.5,408.553
1348,Minneapolis,MN,12/1/2019,207.0,-93.5,45.5,408.995
1349,Minneapolis,MN,1/1/2020,208.0,-93.5,45.5,409.272
1350,Minneapolis,MN,2/1/2020,209.0,-93.5,45.5,409.864
1351,Minneapolis,MN,3/1/2020,210.0,-93.5,45.5,409.992
1352,Minneapolis,MN,4/1/2020,211.0,-93.5,45.5,410.284
1353,Minneapolis,MN,5/1/2020,212.0,-93.5,45.5,410.413
1354,Minneapolis,MN,6/1/2020,213.0,-93.5,45.5,410.093
1355,Minneapolis,MN,7/1/2020,214.0,-93.5,45.5,410.065
1356,Minneapolis,MN,8/1/2020,215.0,-93.5,45.5,407.066
1357,Minneapolis,MN,9/1/2020,216.0,-93.5,45.5,407.96
1358,Minneapolis,MN,10/1/2020,217.0,-93.5,45.5,410.505
1359,Minneapolis,MN,11/1/2020,218.0,-93.5,45.5,411.35
1360,Minneapolis,MN,12/1/2020,219.0,-93.5,45.5,411.897
1361,Minneapolis,MN,1/1/2021,220.0,-93.5,45.5,411.924
1362,Minneapolis,MN,2/1/2021,221.0,-93.5,45.5,412.815
1363,Minneapolis,MN,3/1/2021,222.0,-93.5,45.5,412.91
1364,Minneapolis,MN,4/1/2021,223.0,-93.5,45.5,412.609
1365,Minneapolis,MN,5/1/2021,224.0,-93.5,45.5,412.661
1366,Minneapolis,MN,6/1/2021,225.0,-93.5,45.5,413.793
1367,Minneapolis,MN,7/1/2021,226.0,-93.5,45.5,410.724
1368,Minneapolis,MN,8/1/2021,227.0,-93.5,45.5,412.588
1369,New Orleans,LA,9/1/2002,0.0,-90.5,29.5,373.498
1370,New Orleans,LA,10/1/2002,1.0,-90.5,29.5,372.926
1371,New Orleans,LA,11/1/2002,2.0,-90.5,29.5,372.493
1372,New Orleans,LA,12/1/2002,3.0,-90.5,29.5,372.718
1373,New Orleans,LA,1/1/2003,4.0,-90.5,29.5,374.192
1374,New Orleans,LA,2/1/2003,5.0,-90.5,29.5,374.304
1375,New Orleans,LA,3/1/2003,6.0,-90.5,29.5,374.71
1376,New Orleans,LA,4/1/2003,7.0,-90.5,29.5,375.542
1377,New Orleans,LA,5/1/2003,8.0,-90.5,29.5,376.088
1378,New Orleans,LA,6/1/2003,9.0,-90.5,29.5,377.189
1379,New Orleans,LA,7/1/2003,10.0,-90.5,29.5,376.666
1380,New Orleans,LA,8/1/2003,11.0,-90.5,29.5,376.733
1381,New Orleans,LA,9/1/2003,12.0,-90.5,29.5,375.852
1382,New Orleans,LA,10/1/2003,13.0,-90.5,29.5,373.717
1383,New Orleans,LA,11/1/2003,14.0,-90.5,29.5,375.488
1384,New Orleans,LA,12/1/2003,15.0,-90.5,29.5,375.34
1385,New Orleans,LA,1/1/2004,16.0,-90.5,29.5,375.288
1386,New Orleans,LA,2/1/2004,17.0,-90.5,29.5,376.312
1387,New Orleans,LA,3/1/2004,18.0,-90.5,29.5,377.199
1388,New Orleans,LA,4/1/2004,19.0,-90.5,29.5,377.741
1389,New Orleans,LA,5/1/2004,20.0,-90.5,29.5,379.001
1390,New Orleans,LA,6/1/2004,21.0,-90.5,29.5,378.885
1391,New Orleans,LA,7/1/2004,22.0,-90.5,29.5,378.48
1392,New Orleans,LA,8/1/2004,23.0,-90.5,29.5,378.158
1393,New Orleans,LA,9/1/2004,24.0,-90.5,29.5,377.626
1394,New Orleans,LA,10/1/2004,25.0,-90.5,29.5,377.426
1395,New Orleans,LA,11/1/2004,26.0,-90.5,29.5,376.697
1396,New Orleans,LA,12/1/2004,27.0,-90.5,29.5,377.37
1397,New Orleans,LA,1/1/2005,28.0,-90.5,29.5,377.279
1398,New Orleans,LA,2/1/2005,29.0,-90.5,29.5,378.287
1399,New Orleans,LA,3/1/2005,30.0,-90.5,29.5,378.566
1400,New Orleans,LA,4/1/2005,31.0,-90.5,29.5,380.172
1401,New Orleans,LA,5/1/2005,32.0,-90.5,29.5,380.901
1402,New Orleans,LA,6/1/2005,33.0,-90.5,29.5,381.305
1403,New Orleans,LA,7/1/2005,34.0,-90.5,29.5,382.049
1404,New Orleans,LA,8/1/2005,35.0,-90.5,29.5,381.003
1405,New Orleans,LA,9/1/2005,36.0,-90.5,29.5,380.056
1406,New Orleans,LA,10/1/2005,37.0,-90.5,29.5,378.924
1407,New Orleans,LA,11/1/2005,38.0,-90.5,29.5,378.216
1408,New Orleans,LA,12/1/2005,39.0,-90.5,29.5,380.208
1409,New Orleans,LA,1/1/2006,40.0,-90.5,29.5,380.043
1410,New Orleans,LA,2/1/2006,41.0,-90.5,29.5,380.725
1411,New Orleans,LA,3/1/2006,42.0,-90.5,29.5,380.476
1412,New Orleans,LA,4/1/2006,43.0,-90.5,29.5,381.598
1413,New Orleans,LA,5/1/2006,44.0,-90.5,29.5,383.351
1414,New Orleans,LA,6/1/2006,45.0,-90.5,29.5,382.932
1415,New Orleans,LA,7/1/2006,46.0,-90.5,29.5,382.013
1416,New Orleans,LA,8/1/2006,47.0,-90.5,29.5,382.882
1417,New Orleans,LA,9/1/2006,48.0,-90.5,29.5,381.009
1418,New Orleans,LA,10/1/2006,49.0,-90.5,29.5,381.11
1419,New Orleans,LA,11/1/2006,50.0,-90.5,29.5,380.608
1420,New Orleans,LA,12/1/2006,51.0,-90.5,29.5,381.735
1421,New Orleans,LA,1/1/2007,52.0,-90.5,29.5,382.103
1422,New Orleans,LA,2/1/2007,53.0,-90.5,29.5,381.87
1423,New Orleans,LA,3/1/2007,54.0,-90.5,29.5,382.824
1424,New Orleans,LA,4/1/2007,55.0,-90.5,29.5,383.094
1425,New Orleans,LA,5/1/2007,56.0,-90.5,29.5,384.75
1426,New Orleans,LA,6/1/2007,57.0,-90.5,29.5,385.964
1427,New Orleans,LA,7/1/2007,58.0,-90.5,29.5,385.346
1428,New Orleans,LA,8/1/2007,59.0,-90.5,29.5,384.889
1429,New Orleans,LA,9/1/2007,60.0,-90.5,29.5,383.194
1430,New Orleans,LA,10/1/2007,61.0,-90.5,29.5,382.313
1431,New Orleans,LA,11/1/2007,62.0,-90.5,29.5,383.094
1432,New Orleans,LA,12/1/2007,63.0,-90.5,29.5,383.271
1433,New Orleans,LA,1/1/2008,64.0,-90.5,29.5,384.009
1434,New Orleans,LA,2/1/2008,65.0,-90.5,29.5,384.254
1435,New Orleans,LA,3/1/2008,66.0,-90.5,29.5,384.957
1436,New Orleans,LA,4/1/2008,67.0,-90.5,29.5,385.203
1437,New Orleans,LA,5/1/2008,68.0,-90.5,29.5,386.513
1438,New Orleans,LA,6/1/2008,69.0,-90.5,29.5,387.66
1439,New Orleans,LA,7/1/2008,70.0,-90.5,29.5,386.792
1440,New Orleans,LA,8/1/2008,71.0,-90.5,29.5,386.25
1441,New Orleans,LA,9/1/2008,72.0,-90.5,29.5,384.99
1442,New Orleans,LA,10/1/2008,73.0,-90.5,29.5,384.233
1443,New Orleans,LA,11/1/2008,74.0,-90.5,29.5,384.712
1444,New Orleans,LA,12/1/2008,75.0,-90.5,29.5,385.846
1445,New Orleans,LA,1/1/2009,76.0,-90.5,29.5,386.542
1446,New Orleans,LA,2/1/2009,77.0,-90.5,29.5,385.352
1447,New Orleans,LA,3/1/2009,78.0,-90.5,29.5,386.317
1448,New Orleans,LA,4/1/2009,79.0,-90.5,29.5,386.868
1449,New Orleans,LA,5/1/2009,80.0,-90.5,29.5,388.556
1450,New Orleans,LA,6/1/2009,81.0,-90.5,29.5,390.092
1451,New Orleans,LA,7/1/2009,82.0,-90.5,29.5,388.213
1452,New Orleans,LA,8/1/2009,83.0,-90.5,29.5,388.4
1453,New Orleans,LA,9/1/2009,84.0,-90.5,29.5,386.601
1454,New Orleans,LA,10/1/2009,85.0,-90.5,29.5,387.152
1455,New Orleans,LA,11/1/2009,86.0,-90.5,29.5,386.193
1456,New Orleans,LA,12/1/2009,87.0,-90.5,29.5,386.077
1457,New Orleans,LA,1/1/2010,88.0,-90.5,29.5,389.066
1458,New Orleans,LA,2/1/2010,89.0,-90.5,29.5,387.25
1459,New Orleans,LA,3/1/2010,90.0,-90.5,29.5,387.68
1460,New Orleans,LA,4/1/2010,91.0,-90.5,29.5,389.451
1461,New Orleans,LA,5/1/2010,92.0,-90.5,29.5,390.628
1462,New Orleans,LA,6/1/2010,93.0,-90.5,29.5,391.795
1463,New Orleans,LA,7/1/2010,94.0,-90.5,29.5,390.372
1464,New Orleans,LA,8/1/2010,95.0,-90.5,29.5,390.058
1465,New Orleans,LA,9/1/2010,96.0,-90.5,29.5,389.186
1466,New Orleans,LA,10/1/2010,97.0,-90.5,29.5,388.009
1467,New Orleans,LA,11/1/2010,98.0,-90.5,29.5,387.75
1468,New Orleans,LA,12/1/2010,99.0,-90.5,29.5,388.439
1469,New Orleans,LA,1/1/2011,100.0,-90.5,29.5,389.163
1470,New Orleans,LA,2/1/2011,101.0,-90.5,29.5,390.116
1471,New Orleans,LA,3/1/2011,102.0,-90.5,29.5,390.122
1472,New Orleans,LA,4/1/2011,103.0,-90.5,29.5,391.226
1473,New Orleans,LA,5/1/2011,104.0,-90.5,29.5,392.546
1474,New Orleans,LA,6/1/2011,105.0,-90.5,29.5,392.427
1475,New Orleans,LA,7/1/2011,106.0,-90.5,29.5,390.951
1476,New Orleans,LA,8/1/2011,107.0,-90.5,29.5,391.862
1477,New Orleans,LA,9/1/2011,108.0,-90.5,29.5,390.76
1478,New Orleans,LA,10/1/2011,109.0,-90.5,29.5,389.639
1479,New Orleans,LA,11/1/2011,110.0,-90.5,29.5,390.041
1480,New Orleans,LA,12/1/2011,111.0,-90.5,29.5,390.001
1481,New Orleans,LA,1/1/2012,112.0,-90.5,29.5,390.52
1482,New Orleans,LA,2/1/2012,113.0,-90.5,29.5,390.856
1483,New Orleans,LA,3/1/2012,114.0,-90.5,29.5,392.122
1484,New Orleans,LA,4/1/2012,115.0,-90.5,29.5,393.562
1485,New Orleans,LA,5/1/2012,116.0,-90.5,29.5,394.858
1486,New Orleans,LA,6/1/2012,117.0,-90.5,29.5,393.518
1487,New Orleans,LA,7/1/2012,118.0,-90.5,29.5,393.111
1488,New Orleans,LA,8/1/2012,119.0,-90.5,29.5,392.44
1489,New Orleans,LA,9/1/2012,120.0,-90.5,29.5,392.691
1490,New Orleans,LA,10/1/2012,121.0,-90.5,29.5,391.889
1491,New Orleans,LA,11/1/2012,122.0,-90.5,29.5,392.022
1492,New Orleans,LA,12/1/2012,123.0,-90.5,29.5,392.12
1493,New Orleans,LA,1/1/2013,124.0,-90.5,29.5,393.01
1494,New Orleans,LA,2/1/2013,125.0,-90.5,29.5,393.147
1495,New Orleans,LA,3/1/2013,126.0,-90.5,29.5,394.141
1496,New Orleans,LA,4/1/2013,127.0,-90.5,29.5,393.929
1497,New Orleans,LA,5/1/2013,128.0,-90.5,29.5,395.684
1498,New Orleans,LA,6/1/2013,129.0,-90.5,29.5,396.606
1499,New Orleans,LA,7/1/2013,130.0,-90.5,29.5,394.846
1500,New Orleans,LA,8/1/2013,131.0,-90.5,29.5,395.21
1501,New Orleans,LA,9/1/2013,132.0,-90.5,29.5,394.34
1502,New Orleans,LA,10/1/2013,133.0,-90.5,29.5,393.437
1503,New Orleans,LA,11/1/2013,134.0,-90.5,29.5,394.504
1504,New Orleans,LA,12/1/2013,135.0,-90.5,29.5,394.394
1505,New Orleans,LA,1/1/2014,136.0,-90.5,29.5,395.466
1506,New Orleans,LA,2/1/2014,137.0,-90.5,29.5,395.238
1507,New Orleans,LA,3/1/2014,138.0,-90.5,29.5,396.345
1508,New Orleans,LA,4/1/2014,139.0,-90.5,29.5,396.47
1509,New Orleans,LA,5/1/2014,140.0,-90.5,29.5,397.423
1510,New Orleans,LA,6/1/2014,141.0,-90.5,29.5,396.622
1511,New Orleans,LA,7/1/2014,142.0,-90.5,29.5,396.946
1512,New Orleans,LA,8/1/2014,143.0,-90.5,29.5,395.626
1513,New Orleans,LA,9/1/2014,144.0,-90.5,29.5,396.22
1514,New Orleans,LA,10/1/2014,145.0,-90.5,29.5,395.879
1515,New Orleans,LA,11/1/2014,146.0,-90.5,29.5,395.801
1516,New Orleans,LA,12/1/2014,147.0,-90.5,29.5,397.16
1517,New Orleans,LA,1/1/2015,148.0,-90.5,29.5,397.496
1518,New Orleans,LA,2/1/2015,149.0,-90.5,29.5,397.906
1519,New Orleans,LA,3/1/2015,150.0,-90.5,29.5,397.671
1520,New Orleans,LA,4/1/2015,151.0,-90.5,29.5,398.012
1521,New Orleans,LA,5/1/2015,152.0,-90.5,29.5,399.827
1522,New Orleans,LA,6/1/2015,153.0,-90.5,29.5,400.732
1523,New Orleans,LA,7/1/2015,154.0,-90.5,29.5,400.241
1524,New Orleans,LA,8/1/2015,155.0,-90.5,29.5,398.613
1525,New Orleans,LA,9/1/2015,156.0,-90.5,29.5,398.762
1526,New Orleans,LA,10/1/2015,157.0,-90.5,29.5,398.026
1527,New Orleans,LA,11/1/2015,158.0,-90.5,29.5,398.613
1528,New Orleans,LA,12/1/2015,159.0,-90.5,29.5,399.015
1529,New Orleans,LA,1/1/2016,160.0,-90.5,29.5,399.472
1530,New Orleans,LA,2/1/2016,161.0,-90.5,29.5,400.412
1531,New Orleans,LA,3/1/2016,162.0,-90.5,29.5,399.862
1532,New Orleans,LA,4/1/2016,163.0,-90.5,29.5,401.137
1533,New Orleans,LA,5/1/2016,164.0,-90.5,29.5,401.999
1534,New Orleans,LA,6/1/2016,165.0,-90.5,29.5,402.426
1535,New Orleans,LA,7/1/2016,166.0,-90.5,29.5,402.255
1536,New Orleans,LA,8/1/2016,167.0,-90.5,29.5,401.563
1537,New Orleans,LA,9/1/2016,168.0,-90.5,29.5,401.081
1538,New Orleans,LA,10/1/2016,169.0,-90.5,29.5,401.054
1539,New Orleans,LA,11/1/2016,170.0,-90.5,29.5,400.958
1540,New Orleans,LA,12/1/2016,171.0,-90.5,29.5,401.99
1541,New Orleans,LA,1/1/2017,172.0,-90.5,29.5,401.436
1542,New Orleans,LA,2/1/2017,173.0,-90.5,29.5,402.774
1543,New Orleans,LA,3/1/2017,174.0,-90.5,29.5,403.367
1544,New Orleans,LA,4/1/2017,175.0,-90.5,29.5,403.908
1545,New Orleans,LA,5/1/2017,176.0,-90.5,29.5,404.698
1546,New Orleans,LA,6/1/2017,177.0,-90.5,29.5,405.562
1547,New Orleans,LA,7/1/2017,178.0,-90.5,29.5,402.831
1548,New Orleans,LA,8/1/2017,179.0,-90.5,29.5,402.644
1549,New Orleans,LA,9/1/2017,180.0,-90.5,29.5,403.227
1550,New Orleans,LA,10/1/2017,181.0,-90.5,29.5,402.63
1551,New Orleans,LA,11/1/2017,182.0,-90.5,29.5,403.191
1552,New Orleans,LA,12/1/2017,183.0,-90.5,29.5,403.689
1553,New Orleans,LA,1/1/2018,184.0,-90.5,29.5,404.04
1554,New Orleans,LA,2/1/2018,185.0,-90.5,29.5,403.909
1555,New Orleans,LA,3/1/2018,186.0,-90.5,29.5,404.846
1556,New Orleans,LA,4/1/2018,187.0,-90.5,29.5,405.647
1557,New Orleans,LA,5/1/2018,188.0,-90.5,29.5,407.528
1558,New Orleans,LA,6/1/2018,189.0,-90.5,29.5,406.274
1559,New Orleans,LA,7/1/2018,190.0,-90.5,29.5,404.342
1560,New Orleans,LA,8/1/2018,191.0,-90.5,29.5,404.271
1561,New Orleans,LA,9/1/2018,192.0,-90.5,29.5,404.375
1562,New Orleans,LA,10/1/2018,193.0,-90.5,29.5,404.787
1563,New Orleans,LA,11/1/2018,194.0,-90.5,29.5,405.295
1564,New Orleans,LA,12/1/2018,195.0,-90.5,29.5,405.948
1565,New Orleans,LA,1/1/2019,196.0,-90.5,29.5,406.639
1566,New Orleans,LA,2/1/2019,197.0,-90.5,29.5,404.82
1567,New Orleans,LA,3/1/2019,198.0,-90.5,29.5,405.879
1568,New Orleans,LA,4/1/2019,199.0,-90.5,29.5,407.726
1569,New Orleans,LA,5/1/2019,200.0,-90.5,29.5,409.087
1570,New Orleans,LA,6/1/2019,201.0,-90.5,29.5,409.382
1571,New Orleans,LA,7/1/2019,202.0,-90.5,29.5,406.15
1572,New Orleans,LA,8/1/2019,203.0,-90.5,29.5,406.258
1573,New Orleans,LA,9/1/2019,204.0,-90.5,29.5,405.757
1574,New Orleans,LA,10/1/2019,205.0,-90.5,29.5,406.96
1575,New Orleans,LA,11/1/2019,206.0,-90.5,29.5,408.627
1576,New Orleans,LA,12/1/2019,207.0,-90.5,29.5,408.851
1577,New Orleans,LA,1/1/2020,208.0,-90.5,29.5,408.913
1578,New Orleans,LA,2/1/2020,209.0,-90.5,29.5,408.63
1579,New Orleans,LA,3/1/2020,210.0,-90.5,29.5,407.885
1580,New Orleans,LA,4/1/2020,211.0,-90.5,29.5,409.055
1581,New Orleans,LA,5/1/2020,212.0,-90.5,29.5,410.077
1582,New Orleans,LA,6/1/2020,213.0,-90.5,29.5,411.09
1583,New Orleans,LA,7/1/2020,214.0,-90.5,29.5,411.483
1584,New Orleans,LA,8/1/2020,215.0,-90.5,29.5,409.635
1585,New Orleans,LA,9/1/2020,216.0,-90.5,29.5,408.804
1586,New Orleans,LA,10/1/2020,217.0,-90.5,29.5,410.86
1587,New Orleans,LA,11/1/2020,218.0,-90.5,29.5,410.768
1588,New Orleans,LA,12/1/2020,219.0,-90.5,29.5,410.734
1589,New Orleans,LA,1/1/2021,220.0,-90.5,29.5,411.307
1590,New Orleans,LA,2/1/2021,221.0,-90.5,29.5,411.003
1591,New Orleans,LA,3/1/2021,222.0,-90.5,29.5,410.788
1592,New Orleans,LA,4/1/2021,223.0,-90.5,29.5,410.861
1593,New Orleans,LA,5/1/2021,224.0,-90.5,29.5,411.588
1594,New Orleans,LA,6/1/2021,225.0,-90.5,29.5,411.452
1595,New Orleans,LA,7/1/2021,226.0,-90.5,29.5,411.173
1596,New Orleans,LA,8/1/2021,227.0,-90.5,29.5,411.112
1597,Dallas,TX,9/1/2002,0.0,-96.5,32.5,371.906
1598,Dallas,TX,10/1/2002,1.0,-96.5,32.5,372.062
1599,Dallas,TX,11/1/2002,2.0,-96.5,32.5,373.078
1600,Dallas,TX,12/1/2002,3.0,-96.5,32.5,374.227
1601,Dallas,TX,1/1/2003,4.0,-96.5,32.5,375.45
1602,Dallas,TX,2/1/2003,5.0,-96.5,32.5,374.972
1603,Dallas,TX,3/1/2003,6.0,-96.5,32.5,375.557
1604,Dallas,TX,4/1/2003,7.0,-96.5,32.5,376.471
1605,Dallas,TX,5/1/2003,8.0,-96.5,32.5,376.069
1606,Dallas,TX,6/1/2003,9.0,-96.5,32.5,376.416
1607,Dallas,TX,7/1/2003,10.0,-96.5,32.5,376.488
1608,Dallas,TX,8/1/2003,11.0,-96.5,32.5,375.793
1609,Dallas,TX,9/1/2003,12.0,-96.5,32.5,374.887
1610,Dallas,TX,10/1/2003,13.0,-96.5,32.5,374.447
1611,Dallas,TX,11/1/2003,14.0,-96.5,32.5,375.311
1612,Dallas,TX,12/1/2003,15.0,-96.5,32.5,376.291
1613,Dallas,TX,1/1/2004,16.0,-96.5,32.5,375.488
1614,Dallas,TX,2/1/2004,17.0,-96.5,32.5,376.805
1615,Dallas,TX,3/1/2004,18.0,-96.5,32.5,376.277
1616,Dallas,TX,4/1/2004,19.0,-96.5,32.5,378.107
1617,Dallas,TX,5/1/2004,20.0,-96.5,32.5,378.683
1618,Dallas,TX,6/1/2004,21.0,-96.5,32.5,378.637
